Order ID,Product ID,Customer ID,Address ID,Sales,Quantity,Discount,Profit,Shipping Cost
CA-2011-106439,OFF-PA-10000477,GG-14650,196,64.74,13,0.0,30.4278,6.72
CA-2013-101189,OFF-ST-10004180,JB-15400,196,93.02,2,0.0,3.7208,6.61
CA-2011-136399,FUR-FU-10004090,CC-12100,196,44.46,2,0.0,14.6718,6.42
CA-2012-135580,OFF-PA-10000595,CL-12565,196,68.52,3,0.0,31.5192,6.36
US-2014-128398,TEC-AC-10001714,EM-13825,196,159.56,4,0.0,59.0372,5.58
CA-2013-109365,OFF-PA-10001725,XP-21865,196,116.28,3,0.0,56.9772,5.57
CA-2012-125234,TEC-AC-10000158,SN-20710,196,107.97,3,0.0,22.6737,5.32
US-2014-151127,OFF-AR-10002445,RL-19615,196,49.56,7,0.0,18.8328,5.26
CA-2013-121755,TEC-AC-10003027,EH-13945,196,90.57,3,0.0,11.7741,5.25
CA-2012-135580,OFF-ST-10000798,CL-12565,196,74.94,3,0.0,14.2386,4.91
CA-2012-146038,FUR-CH-10002774,SJ-20215,196,203.92,5,0.2,22.941,4.85
CA-2013-109365,OFF-BI-10003981,XP-21865,196,43.584,12,0.2,15.7992,4.57
CA-2013-164889,FUR-TA-10001676,CP-12340,196,71.088,2,0.2,-1.7772,4.46
CA-2011-130813,OFF-PA-10002005,LS-17230,196,19.44,3,0.0,9.3312,4.37
CA-2011-102652,FUR-FU-10001918,AY-10555,196,33.11,7,0.0,12.9129,4.35
CA-2013-101343,OFF-ST-10003479,RA-19885,196,77.88,2,0.0,3.894,4.31
CA-2013-118913,OFF-AP-10000692,AS-10240,196,60.81,3,0.0,17.0268,4.29
CA-2013-109365,OFF-AP-10002998,XP-21865,196,43.32,2,0.0,14.2956,4.21
US-2013-115819,TEC-PH-10004700,JO-15280,196,39.96,5,0.2,12.987,4.17
US-2013-115819,OFF-PA-10002377,JO-15280,196,22.72,4,0.0,10.224,3.87
CA-2014-147844,OFF-AR-10001615,DD-13570,196,59.52,3,0.0,15.4752,3.63
CA-2012-121188,OFF-BI-10001617,CB-12025,196,41.36,5,0.2,13.959,3.44
US-2014-163657,OFF-BI-10000138,JL-15235,196,18.72,5,0.2,6.552,3.38
CA-2014-118885,FUR-CH-10002880,JG-15160,196,393.568,4,0.2,-44.2764,3.37
CA-2011-114125,OFF-BI-10003291,GH-14410,196,41.904,6,0.2,14.1426,3.36
CA-2012-149566,TEC-AC-10001266,GB-14530,196,39.0,3,0.0,17.55,3.15
CA-2013-147473,OFF-PA-10004782,NL-18310,196,38.88,6,0.0,18.6624,2.81
CA-2011-168305,OFF-LA-10003498,PL-18925,196,44.4,3,0.0,22.2,2.77
CA-2011-102652,FUR-FU-10000747,AY-10555,196,91.96,2,0.0,15.6332,2.77
US-2013-112970,OFF-AR-10003829,TB-21250,196,9.84,3,0.0,2.8536,2.71
CA-2014-147844,OFF-PA-10002713,DD-13570,196,34.4,5,0.0,15.824,2.54
CA-2011-106439,OFF-BI-10004209,GG-14650,196,19.296,3,0.2,6.03,2.51
CA-2012-118871,FUR-FU-10002111,HM-14860,196,36.4,5,0.0,13.832,2.39
CA-2011-102652,OFF-PA-10001977,AY-10555,196,55.48,1,0.0,26.6304,2.28
CA-2012-138219,OFF-PA-10000380,BP-11095,196,33.36,4,0.0,16.68,2.16
CA-2011-102652,OFF-PA-10003309,AY-10555,196,19.44,3,0.0,9.3312,2.11
CA-2014-138149,OFF-AR-10000255,WB-21850,196,11.68,2,0.0,3.0368,2.05
CA-2013-152646,OFF-PA-10004451,TH-21235,196,32.4,5,0.0,15.552,1.97
CA-2013-162614,OFF-BI-10004001,TB-21250,196,27.264,2,0.2,8.8608,1.96
CA-2012-167745,FUR-FU-10001591,GB-14530,196,24.4,2,0.0,10.248,1.87
CA-2011-110849,OFF-AR-10000657,JL-15835,196,10.75,5,0.0,3.5475,1.79
CA-2011-106439,OFF-AR-10001419,GG-14650,196,12.39,3,0.0,3.717,1.78
CA-2011-114125,OFF-ST-10001505,GH-14410,196,23.92,4,0.0,4.0664,1.7
CA-2013-130029,OFF-PA-10000552,GT-14755,196,12.96,2,0.0,6.2208,1.62
CA-2011-153619,OFF-AR-10001868,TC-21535,196,6.72,4,0.0,3.36,1.6
CA-2011-101931,OFF-BI-10004140,TS-21370,196,7.184,2,0.2,2.245,1.57
CA-2011-147298,OFF-BI-10001525,AG-10300,196,18.288,6,0.2,5.715,1.54
CA-2011-101931,OFF-SU-10002301,TS-21370,196,6.28,2,0.0,0.0628,1.41
CA-2013-109365,OFF-FA-10001561,XP-21865,196,15.26,7,0.0,5.0358,1.34
US-2013-116729,OFF-PA-10002005,GK-14620,196,45.36,7,0.0,21.7728,1.33
CA-2012-121188,TEC-PH-10003589,CB-12025,196,43.176,3,0.2,15.1116,1.33
CA-2011-106439,OFF-BI-10002571,GG-14650,196,15.968,2,0.2,5.3892,1.31
CA-2013-109365,OFF-PA-10000477,XP-21865,196,19.44,3,0.0,9.3312,1.3
CA-2014-126242,FUR-FU-10002685,MC-18100,196,18.7,1,0.0,7.106,1.25
CA-2014-157448,FUR-FU-10001847,LC-16885,196,12.42,3,0.0,4.4712,1.24
CA-2011-106439,OFF-FA-10002975,GG-14650,196,11.34,3,0.0,5.2164,1.2
CA-2011-164903,OFF-PA-10003363,SR-20740,196,12.96,2,0.0,6.2208,1.14
CA-2014-124261,OFF-AR-10003504,JE-15715,196,34.24,8,0.0,9.9296,1.02
CA-2011-110849,OFF-FA-10000134,JL-15835,196,11.62,2,0.0,3.6022,0.96
CA-2011-148614,OFF-PA-10002893,MV-17485,196,19.36,2,0.0,9.2928,0.94
US-2014-109316,TEC-PH-10000307,MG-17680,196,17.52,2,0.2,-3.504,0.94
CA-2014-147844,OFF-PA-10003016,DD-13570,196,15.7,5,0.0,7.065,0.93
CA-2011-168305,OFF-PA-10004947,PL-18925,196,21.4,5,0.0,9.63,0.92
CA-2012-167745,OFF-AR-10003602,GB-14530,196,11.68,2,0.0,5.4896,0.91
US-2013-115819,OFF-BI-10000591,JO-15280,196,9.336,3,0.2,3.2676,0.85
CA-2014-112431,OFF-AR-10000940,RW-19690,196,5.88,2,0.0,1.5876,0.81
CA-2012-167745,OFF-SU-10004782,GB-14530,196,16.9,2,0.0,5.07,0.77
CA-2011-138737,OFF-AR-10003190,FP-14320,196,8.64,3,0.0,2.4192,0.71
CA-2014-163405,OFF-AR-10001246,BN-11515,196,5.88,2,0.0,1.7052,0.66
CA-2013-130029,OFF-FA-10001135,GT-14755,196,3.96,2,0.0,0.0792,0.66
CA-2011-148614,FUR-FU-10003194,MV-17485,196,19.3,2,0.0,5.79,0.64
CA-2011-110849,OFF-AR-10002375,JL-15835,196,13.12,4,0.0,3.8048,0.6
CA-2013-109365,OFF-BI-10002071,XP-21865,196,9.296,2,0.2,3.0212,0.56
CA-2014-151071,OFF-BI-10002103,MB-18085,196,13.904,2,0.2,4.5188,0.56
CA-2013-168921,OFF-BI-10004209,AG-10495,196,19.296,3,0.2,6.03,0.55
CA-2013-140256,OFF-AR-10002255,PW-19030,196,5.76,2,0.0,1.6704,0.52
CA-2013-121755,OFF-BI-10001634,EH-13945,196,11.648,2,0.2,4.2224,0.48
CA-2012-149566,OFF-LA-10000452,GB-14530,196,12.6,4,0.0,6.048,0.48
CA-2011-114125,OFF-LA-10004559,GH-14410,196,2.88,1,0.0,1.4112,0.47
US-2013-115819,OFF-AR-10000823,JO-15280,196,5.46,3,0.0,1.5288,0.41
CA-2014-106824,OFF-FA-10001135,AT-10735,196,5.94,3,0.0,0.1188,0.39
CA-2014-163405,OFF-AR-10003811,BN-11515,196,6.63,3,0.0,1.7901,0.29
CA-2012-121188,FUR-FU-10003981,CB-12025,196,4.16,2,0.0,1.7472,0.27
CA-2012-144890,OFF-PA-10001526,SM-20320,196,9.96,2,0.0,4.8804,0.22
US-2013-115819,OFF-BI-10000050,JO-15280,196,5.84,1,0.2,1.971,0.13
MX-2011-121671,TEC-MA-10001290,ED-13885,2823,1236.2,7,0.0,420.28,104.38
MX-2012-111465,FUR-BO-10004113,SA-20830,2823,932.992,4,0.2,314.832,74.78
MX-2014-148950,TEC-CO-10003655,CA-12310,2823,503.51096,2,0.002,150.31096,64.43
MX-2011-113243,TEC-CO-10001234,LC-17140,2823,423.19192,2,0.002,41.55192,40.53
MX-2013-153920,FUR-CH-10003733,BW-11110,2823,624.736,14,0.2,46.816,38.38
MX-2014-119431,FUR-CH-10004899,BF-11080,2823,146.56,2,0.2,38.44,38.33
MX-2013-152485,FUR-CH-10000885,IL-15100,2823,1715.952,7,0.2,193.032,33.94
MX-2013-153920,OFF-ST-10001440,BW-11110,2823,129.12,4,0.0,60.64,23.6
MX-2014-139157,OFF-ST-10000836,AS-10240,2823,180.7,5,0.0,16.2,20.63
US-2013-104976,FUR-FU-10000242,AM-10705,2823,128.484,3,0.4,-17.136,16.04
MX-2012-158939,OFF-AR-10002706,PB-18805,2823,135.28,4,0.0,64.88,9.68
MX-2013-153920,FUR-CH-10000414,BW-11110,2823,115.008,4,0.2,-20.192,8.46
MX-2013-153920,OFF-SU-10002962,BW-11110,2823,44.28,3,0.0,0.42,6.91
US-2013-146857,FUR-FU-10004339,JF-15190,2823,88.032,2,0.4,-24.968,5.86
MX-2011-113243,TEC-MA-10001447,LC-17140,2823,111.12,2,0.0,20.0,4.65
US-2011-137673,FUR-FU-10000060,RL-19615,2823,24.156,3,0.4,-14.544,3.66
US-2011-137673,OFF-FA-10002286,RL-19615,2823,59.64,6,0.0,29.16,3.63
MX-2014-155740,OFF-SU-10000573,AJ-10780,2823,44.56,4,0.0,5.28,3.17
MX-2014-155740,OFF-LA-10002731,AJ-10780,2823,27.52,4,0.0,7.68,1.96
MX-2012-158939,OFF-BI-10002126,PB-18805,2823,35.46,9,0.0,7.02,1.91
MX-2013-153920,OFF-FA-10002268,BW-11110,2823,25.6,2,0.0,4.08,1.26
MX-2014-149748,OFF-ST-10002251,JK-15730,7536,189.7,5,0.0,94.8,45.02
MX-2013-149356,OFF-BI-10001892,MC-17425,36224,53.9,11,0.0,12.76,3.22
MX-2013-149356,OFF-SU-10004663,MC-17425,36224,54.12,3,0.0,21.06,2.72
CF-2011-2380,FUR-BUS-10004820,IM-5055,697,1660.8,4,0.0,83.04,244.07
CF-2014-8240,OFF-FEL-10001630,VB-11745,697,207.81,1,0.0,91.41,41.38
CF-2011-2380,OFF-ROG-10002279,IM-5055,697,335.58,14,0.0,6.3,34.44
CF-2011-2380,FUR-SAU-10002714,IM-5055,697,297.3,2,0.0,59.46,24.59
CF-2014-8240,FUR-HON-10001627,VB-11745,697,166.14,1,0.0,21.57,7.76
CF-2011-2380,OFF-CAR-10002931,IM-5055,697,45.6,8,0.0,18.96,3.58
IN-2013-46966,FUR-CH-10003580,KT-16465,19442,295.95,5,0.0,144.9,13.11
IT-2011-1327965,OFF-ST-10004597,DB-13660,15073,281.34,2,0.0,2.76,19.59
IT-2012-3858467,OFF-ST-10001562,OT-18730,15073,40.32,2,0.0,1.98,3.53
IT-2012-3858467,OFF-PA-10004589,OT-18730,15073,62.34,2,0.0,14.28,1.38
CA-2014-134845,TEC-MA-10000822,SR-20425,2348,2549.985,5,0.7,-3399.98,120.31
CA-2011-163419,FUR-CH-10000665,TZ-21580,2348,603.92,5,0.2,75.49,48.78
CA-2011-142048,TEC-AC-10004114,JE-15745,2348,196.752,6,0.2,56.5662,35.16
CA-2011-163419,TEC-PH-10000560,TZ-21580,2348,559.984,2,0.2,55.9984,25.16
CA-2011-164210,FUR-TA-10000849,PW-19240,2348,145.98,2,0.5,-99.2664,18.11
US-2012-122910,TEC-PH-10000441,LT-16765,2348,201.584,2,0.2,20.1584,16.85
CA-2013-151148,TEC-PH-10001870,PO-19180,2348,146.952,3,0.2,9.1845,14.37
CA-2014-117646,OFF-ST-10000036,SC-20845,2348,237.096,3,0.2,20.7459,10.89
CA-2014-105991,FUR-BO-10004467,LH-17020,2348,89.991,3,0.7,-152.9847,8.44
CA-2011-164210,OFF-PA-10002259,PW-19240,2348,35.808,4,0.2,12.5328,5.98
CA-2012-144043,TEC-AC-10002718,AB-10165,2348,46.688,4,0.2,-2.918,4.29
CA-2014-105991,OFF-EN-10002600,LH-17020,2348,21.24,9,0.2,7.434,2.83
CA-2014-134845,OFF-BI-10001543,SR-20425,2348,21.594,2,0.7,-15.8356,2.77
CA-2013-151148,FUR-CH-10002304,PO-19180,2348,83.136,4,0.2,5.196,2.65
CA-2014-121412,FUR-FU-10000246,BG-11695,2348,29.328,3,0.2,3.666,2.3
CA-2014-134845,OFF-BI-10000773,SR-20425,2348,12.03,5,0.7,-9.223,1.04
CA-2014-134845,OFF-PA-10002005,SR-20425,2348,20.736,4,0.2,7.2576,0.98
CA-2014-105991,OFF-BI-10003274,LH-17020,2348,9.552,8,0.7,-7.3232,0.97
CA-2014-117646,FUR-FU-10001037,SC-20845,2348,22.752,3,0.2,7.11,0.87
CA-2012-107468,OFF-AR-10000634,MK-17905,2348,6.848,2,0.2,0.5992,0.83
CA-2014-134845,OFF-BI-10003355,SR-20425,2348,8.964,6,0.7,-6.5736,0.51
CA-2014-105445,OFF-FA-10001229,BP-11095,2348,9.432,3,0.2,3.0654,0.48
CA-2011-163419,OFF-AR-10000034,TZ-21580,2348,3.392,1,0.2,0.8056,0.42
CA-2014-117646,OFF-PA-10001950,SC-20845,2348,6.672,1,0.2,2.085,0.36
CA-2011-160094,OFF-ST-10000585,JM-16195,1082,826.0,5,0.0,214.76,194.34
US-2014-158526,FUR-CH-10002602,KH-16360,1082,1207.84,8,0.0,314.0384,139.47
US-2014-148831,OFF-ST-10002974,AH-10210,1082,348.56,8,0.0,104.568,116.69
US-2014-109610,FUR-CH-10001854,BS-11590,1082,701.96,2,0.0,168.4704,60.87
US-2014-132297,TEC-PH-10002834,DW-13480,1082,539.97,3,0.0,134.9925,46.45
CA-2014-163510,FUR-CH-10001146,JW-15955,1082,304.45,5,0.0,76.1125,43.66
US-2014-158526,FUR-CH-10004495,KH-16360,1082,300.98,1,0.0,87.2842,34.05
CA-2012-103135,TEC-AC-10003289,SS-20515,1082,279.86,14,0.0,64.3678,33.44
CA-2014-123687,OFF-AP-10002670,KC-16675,1082,208.44,3,0.0,62.532,24.69
CA-2012-114300,FUR-CH-10001891,AF-10885,1082,287.94,3,0.0,77.7438,21.29
CA-2012-107678,TEC-PH-10002103,JK-16090,1082,469.95,5,0.0,131.586,15.3
CA-2014-151211,TEC-AC-10004510,AH-10120,1082,98.16,6,0.0,9.816,13.93
CA-2012-107678,FUR-FU-10003394,JK-16090,1082,209.88,3,0.0,35.6796,13.72
CA-2012-103135,OFF-BI-10000069,SS-20515,1082,90.06,6,0.0,41.4276,12.98
CA-2013-145247,OFF-PA-10003641,ND-18370,1082,79.14,3,0.0,36.4044,12.15
CA-2012-107678,FUR-CH-10001891,JK-16090,1082,191.96,2,0.0,51.8292,12.1
CA-2014-151211,OFF-BI-10002735,AH-10120,1082,102.93,3,0.0,48.3771,10.69
CA-2012-103135,OFF-BI-10000069,SS-20515,1082,135.09,9,0.0,62.1414,9.6
CA-2014-163510,OFF-ST-10000563,JW-15955,1082,95.94,3,0.0,9.594,6.81
US-2014-132297,OFF-BI-10003364,DW-13480,1082,58.34,2,0.0,28.0032,4.63
CA-2012-155635,OFF-BI-10000962,ME-17725,1082,48.81,3,0.0,23.9169,4.63
CA-2012-114300,TEC-PH-10001552,AF-10885,1082,83.72,7,0.0,23.4416,4.31
CA-2014-123687,OFF-SU-10004498,KC-16675,1082,25.76,2,0.0,0.7728,3.67
US-2014-158526,FUR-CH-10001270,KH-16360,1082,258.75,3,0.0,77.625,3.65
CA-2011-160094,OFF-AR-10004010,JM-16195,1082,174.95,5,0.0,45.487,3.59
US-2014-158526,OFF-AR-10003696,KH-16360,1082,34.58,1,0.0,10.0282,2.2
CA-2012-103135,FUR-FU-10001487,SS-20515,1082,20.94,3,0.0,6.0726,2.06
US-2012-129553,TEC-PH-10004897,PG-18820,1082,29.97,3,0.0,0.2997,1.9
CA-2012-107678,OFF-BI-10002215,JK-16090,1082,21.3,3,0.0,9.798,1.33
US-2013-155404,FUR-FU-10004586,AS-10630,1082,13.28,2,0.0,6.3744,0.88
CA-2013-143308,OFF-FA-10000621,RC-19825,1082,10.74,3,0.0,5.2626,0.77
CA-2013-111605,OFF-LA-10002368,JW-15955,1082,2.61,1,0.0,1.2006,0.16
US-2014-158526,OFF-BI-10002414,KH-16360,1082,12.53,1,0.0,5.8891,0.06
CM-2012-6400,FUR-SAU-10000209,SC-10095,24047,146.76,1,0.0,42.54,8.87
CM-2012-6400,FUR-ELD-10000335,SC-10095,24047,47.19,1,0.0,9.9,1.89
IT-2014-3798415,TEC-PH-10004772,SG-20470,21998,143.22,2,0.5,-128.94,10.56
ES-2011-1808201,OFF-ST-10001173,ES-14020,12384,78.57,5,0.1,-6.18,25.56
ES-2014-4671622,OFF-AR-10002447,CB-12025,12384,95.22,2,0.0,18.06,7.97
CA-2014-132738,OFF-EN-10001141,HM-14860,45489,8.784,1,0.2,3.1842,1.15
CA-2014-132738,OFF-PA-10001752,HM-14860,45489,7.968,2,0.2,2.8884,0.98
US-2014-162068,OFF-BI-10002813,PC-18745,45489,1.188,2,0.7,-0.99,0.22
CA-2014-156720,OFF-FA-10003472,JM-15580,45489,3.024,3,0.2,-0.6048,0.17
CA-2014-167395,TEC-PH-10004977,KM-16720,719,979.95,5,0.0,284.1855,240.88
CA-2013-127369,OFF-ST-10003306,DB-13060,719,714.3,5,0.0,207.147,195.49
CA-2014-167395,OFF-AP-10001293,KM-16720,719,286.86,7,0.0,80.3208,148.89
CA-2011-126403,FUR-CH-10003761,RR-19525,719,785.88,6,0.0,212.1876,99.81
CA-2011-126403,OFF-ST-10000078,RR-19525,719,1325.85,5,0.0,238.653,97.93
CA-2011-143210,TEC-PH-10004434,AA-10645,719,271.9,2,0.0,78.851,62.54
CA-2011-126403,OFF-PA-10001144,RR-19525,719,166.44,3,0.0,79.8912,12.51
CA-2013-108350,OFF-PA-10003656,SC-20230,719,105.52,4,0.0,48.5392,11.97
CA-2011-143210,FUR-FU-10003878,AA-10645,719,45.84,3,0.0,15.5856,5.84
CA-2011-126403,OFF-PA-10004665,RR-19525,719,26.2,2,0.0,12.838,2.45
CA-2014-159352,TEC-PH-10004700,KB-16585,719,69.93,7,0.0,32.1678,1.7
CA-2014-167395,OFF-SU-10001935,KM-16720,719,4.36,2,0.0,0.1744,1.56
CA-2014-134306,OFF-PA-10000249,TD-20995,719,24.56,2,0.0,11.5432,1.35
CA-2011-143210,FUR-FU-10002268,AA-10645,719,9.82,2,0.0,3.2406,1.27
CA-2014-134306,OFF-AR-10001374,TD-20995,719,12.96,2,0.0,4.1472,1.06
CA-2014-134306,OFF-AR-10004027,TD-20995,719,7.56,3,0.0,3.0996,0.21
IN-2012-84773,TEC-PH-10004553,EM-13960,4763,728.64,4,0.0,225.84,69.53
IN-2011-80167,TEC-AC-10000212,CC-12370,4763,440.88,4,0.0,39.6,66.08
IN-2011-80167,OFF-AP-10003524,CC-12370,4763,883.8,10,0.0,70.5,42.0
IN-2012-84675,TEC-CO-10001869,EB-13840,4763,379.38,2,0.0,125.16,34.69
IN-2013-86803,OFF-SU-10003544,JC-15385,4763,178.32,8,0.0,76.56,10.08
IN-2011-84549,TEC-PH-10001183,CC-12370,4763,260.88,4,0.0,12.96,9.92
IN-2013-86803,OFF-ST-10003282,JC-15385,4763,52.86,2,0.0,12.12,7.24
IN-2012-84773,TEC-AC-10000474,EM-13960,4763,184.32,6,0.0,77.4,6.79
IN-2012-84773,TEC-MA-10001966,EM-13960,4763,340.14,2,0.0,54.42,3.98
IN-2014-85858,OFF-BI-10002734,RO-19780,4763,63.9,6,0.0,15.84,3.26
IN-2013-86803,OFF-AR-10001117,JC-15385,4763,40.2,4,0.0,18.0,2.57
IN-2011-85718,OFF-EN-10003733,TB-21175,4763,99.66,2,0.0,44.82,1.73
ES-2011-5707696,TEC-PH-10004271,DL-13330,4114,692.85,5,0.0,228.6,78.24
ES-2011-3897276,OFF-ST-10004855,BD-11320,4114,397.8,2,0.0,111.36,52.6
ES-2014-3426802,TEC-PH-10003683,SC-20050,4114,520.38,3,0.0,150.84,25.82
ES-2014-2845977,FUR-BO-10004704,KF-16285,4114,626.7,5,0.0,300.75,25.13
ES-2011-3897276,TEC-MA-10003185,BD-11320,4114,234.36,3,0.0,35.1,22.1
ES-2011-3897276,FUR-FU-10001424,BD-11320,4114,154.392,4,0.3,-4.488,19.89
ES-2011-5707696,OFF-PA-10001445,DL-13330,4114,186.36,4,0.0,89.4,16.21
IT-2014-4272173,OFF-AP-10003717,DO-13645,4114,180.0,3,0.0,5.4,16.02
IT-2012-4812694,TEC-AC-10002204,RB-19330,4114,159.0,4,0.0,4.68,13.59
ES-2014-3426802,OFF-ST-10000020,SC-20050,4114,290.73,11,0.0,119.13,12.71
IT-2014-4272173,OFF-ST-10001173,DO-13645,4114,157.14,9,0.0,4.59,11.87
IT-2014-4272173,OFF-AR-10000452,DO-13645,4114,115.8,4,0.0,16.2,10.58
ES-2011-3897276,OFF-SU-10003697,BD-11320,4114,90.12,4,0.0,43.2,8.78
IT-2014-4272173,OFF-ST-10003335,DO-13645,4114,75.39,7,0.0,0.0,7.21
ES-2011-3897276,OFF-AR-10000799,BD-11320,4114,80.1,5,0.0,3.15,5.65
ES-2011-5707696,OFF-AR-10000091,DL-13330,4114,66.33,3,0.0,11.88,4.6
IT-2014-4272173,OFF-SU-10004279,DO-13645,4114,86.94,2,0.0,4.32,4.02
IT-2014-4272173,OFF-PA-10003424,DO-13645,4114,65.22,2,0.0,16.92,3.81
ES-2011-5707696,OFF-LA-10002559,DL-13330,4114,26.1,3,0.0,11.97,2.62
IT-2014-4272173,OFF-EN-10004186,DO-13645,4114,38.16,1,0.0,17.91,2.58
IT-2014-4272173,OFF-BI-10001119,DO-13645,4114,11.82,2,0.0,1.02,1.12
IT-2014-4272173,OFF-AR-10002939,DO-13645,4114,107.28,6,0.0,36.36,0.85
AO-2011-4780,TEC-MEM-10002202,BS-1800,2199,985.68,4,0.0,78.84,125.89
AO-2013-1640,FUR-OFF-10004824,IG-5085,2199,704.76,4,0.0,211.32,100.51
AO-2014-2270,FUR-CHR-10002278,BD-1725,2199,1877.16,4,0.0,525.6,95.8
AO-2013-6910,OFF-ROG-10002132,JH-5985,2199,848.4,4,0.0,322.32,91.0
AO-2011-8430,FUR-BUS-10002989,MA-7995,2199,825.36,2,0.0,338.34,88.97
AO-2014-9370,FUR-BUS-10001243,AH-585,2199,828.06,2,0.0,405.72,87.64
AO-2014-2460,OFF-SME-10000746,LM-7065,2199,795.6,4,0.0,222.72,56.09
AO-2011-1390,OFF-FEL-10001541,DK-3150,2199,206.4,1,0.0,92.88,53.08
AO-2011-8000,TEC-KON-10001624,JK-5370,2199,244.74,2,0.0,70.92,51.57
AO-2014-4830,OFF-FEL-10001405,JM-5655,2199,275.58,2,0.0,35.82,44.92
AO-2013-2100,FUR-DEF-10004355,AS-285,2199,402.96,8,0.0,36.24,41.24
AO-2014-8250,OFF-TEN-10001031,GM-4500,2199,328.14,6,0.0,81.9,37.24
AO-2014-8250,OFF-FEL-10001776,GM-4500,2199,274.68,2,0.0,0.0,33.4
AO-2013-1640,TEC-MOT-10001088,IG-5085,2199,346.92,2,0.0,100.56,32.39
AO-2012-5450,TEC-SAM-10004785,LH-6900,2199,636.15,1,0.0,311.7,31.59
AO-2012-1220,TEC-BRO-10000374,DL-3495,2199,147.3,1,0.0,0.0,30.2
AO-2011-4780,TEC-SAN-10003793,BS-1800,2199,440.88,4,0.0,79.32,28.57
AO-2014-8210,FUR-ADV-10002889,KD-6345,2199,193.68,4,0.0,11.52,25.43
AO-2014-5290,FUR-HON-10003950,RM-9375,2199,318.09,1,0.0,152.67,23.93
AO-2012-1000,TEC-HP -10003618,DK-3225,2199,299.58,1,0.0,0.0,21.56
AO-2012-2810,FUR-DAN-10001875,HJ-4875,2199,168.81,1,0.0,64.14,19.46
AO-2013-2100,TEC-APP-10001389,AS-285,2199,166.89,1,0.0,25.02,18.22
AO-2013-2100,FUR-SAU-10002642,AS-285,2199,166.68,1,0.0,34.98,17.42
AO-2014-5450,OFF-ROG-10002294,DC-2850,2199,568.32,4,0.0,90.84,15.8
AO-2013-2100,OFF-KRA-10003337,AS-285,2199,145.8,4,0.0,49.56,15.52
AO-2012-7800,OFF-ACC-10004871,JC-5340,2199,106.56,8,0.0,43.68,14.47
AO-2011-8430,OFF-SME-10002417,MA-7995,2199,48.51,1,0.0,15.51,11.64
AO-2014-7730,OFF-SAN-10001094,KL-6645,2199,126.72,6,0.0,20.16,11.5
AO-2013-2380,OFF-STA-10004163,CM-2655,2199,93.84,4,0.0,31.8,10.96
AO-2011-8000,TEC-MOT-10001178,JK-5370,2199,143.13,1,0.0,57.24,9.12
AO-2013-2230,OFF-ROG-10002818,JK-6090,2199,62.16,1,0.0,24.84,8.71
AO-2013-4310,OFF-HON-10000934,CW-1905,2199,65.16,6,0.0,11.7,8.67
AO-2013-6140,OFF-HON-10000934,BP-1290,2199,65.16,6,0.0,11.7,8.57
AO-2013-1640,OFF-AME-10000360,IG-5085,2199,95.04,2,0.0,46.56,7.96
AO-2011-8430,OFF-ELD-10000124,MA-7995,2199,48.0,1,0.0,15.84,7.92
AO-2014-1550,OFF-ELD-10000124,SC-10020,2199,48.0,1,0.0,15.84,7.85
AO-2013-1640,OFF-STI-10000388,IG-5085,2199,40.62,2,0.0,13.38,7.28
AO-2013-1640,OFF-IBI-10002805,IG-5085,2199,30.45,1,0.0,15.21,7.28
AO-2012-8920,OFF-ELD-10002199,CC-2475,2199,128.37,1,0.0,55.17,7.17
AO-2014-6780,OFF-SME-10000520,SK-9990,2199,96.0,2,0.0,44.16,7.05
AO-2014-4830,OFF-SME-10001745,JM-5655,2199,48.93,1,0.0,14.67,6.9
AO-2012-2480,FUR-ADV-10004499,MG-8205,2199,100.02,2,0.0,15.96,6.09
AO-2012-1000,OFF-ACC-10004871,DK-3225,2199,53.28,4,0.0,21.84,5.9
AO-2013-7170,OFF-EAT-10002122,HG-4845,2199,49.32,1,0.0,11.82,5.23
AO-2013-1640,OFF-ACC-10002834,IG-5085,2199,26.22,2,0.0,8.88,4.92
AO-2013-6050,FUR-ELD-10004994,JP-5460,2199,56.58,1,0.0,24.87,4.73
AO-2013-1640,FUR-NOV-10004962,IG-5085,2199,48.45,1,0.0,12.09,4.54
AO-2013-6050,OFF-STO-10003802,JP-5460,2199,55.92,4,0.0,10.56,4.52
AO-2012-1000,TEC-CIS-10001877,DK-3225,2199,80.46,1,0.0,10.44,4.48
AO-2013-4310,FUR-DEF-10002774,CW-1905,2199,47.34,1,0.0,15.12,3.77
AO-2012-2480,OFF-CUI-10001060,MG-8205,2199,53.46,1,0.0,17.1,3.75
AO-2014-5560,OFF-WIL-10000777,TB-11355,2199,28.35,1,0.0,8.49,3.67
AO-2012-2480,OFF-IBI-10002637,MG-8205,2199,52.92,1,0.0,24.33,3.47
AO-2014-5560,OFF-HAR-10002083,TB-11355,2199,28.56,4,0.0,11.04,3.28
AO-2011-8000,OFF-GLO-10003496,JK-5370,2199,27.39,1,0.0,9.03,3.17
AO-2013-7170,OFF-ELD-10000819,HG-4845,2199,48.45,1,0.0,22.77,2.85
AO-2012-8920,OFF-STA-10003956,CC-2475,2199,40.2,4,0.0,19.68,2.64
AO-2013-7170,OFF-BIN-10002061,HG-4845,2199,46.32,1,0.0,12.03,2.64
AO-2013-7170,OFF-STO-10004841,HG-4845,2199,65.7,6,0.0,25.56,2.59
AO-2013-1640,OFF-AME-10002949,IG-5085,2199,21.48,2,0.0,2.52,2.4
